itemId,userType,personId,accountId,serviceType,parkName,parkCode,parkLoctionType,state,parkLoctionNo,vehiclePosCount,startTime,endTime,cardType,cardTypeName,balance,operatorId,operateTime,operateName,operateMoney,attach
9a6100951e2a46698110e476455bea15,9dfdf4a3ee9411ea80bd0897986a29bb,df2cd884ef714169a65f0b1fb9d837c5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2022-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9ab140c830824a29b854ab3775f6f81a,9dfdf2c4ee9411ea80bd0897986a29bb,95966c87f9d8496bac0b07623051c224,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a24b156b8004416a9df4cf2494d9565d,9dfdf839ee9411ea80bd0897986a29bb,2c650eb8e23a4c94872543f2a1b43faa,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-24 00:00:00,2021-12-31 23:59:59,免费卡,免费短期通行,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9ee1b7a0e3ad41eab5b4fa14de10a5df,9dfdf4a3ee9411ea80bd0897986a29bb,414249a74d68445f83e1813eb46922eb,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a29ea3c0a5a74f3cadd192a28b091c5f,9dfdf440ee9411ea80bd0897986a29bb,59f2c00645774e099c029da8f468f3f6,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a020459ee3f444848fa41f25de64d634,9dfdf4a3ee9411ea80bd0897986a29bb,2bf7beee25cc40fc83924b09ab1ba3db,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-27 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a1356abdb4df4c4a80f9392680e9a248,9dfdf2c4ee9411ea80bd0897986a29bb,467348903ea54b3a83fef33d63514e9f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-04 00:00:00,2022-01-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a2b74c03027e47e9806ac40d6a6681bf,9dfdf2c4ee9411ea80bd0897986a29bb,bcba79ba9e494bc296e2c7db4bd5cd5a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-12 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
aad4a111fa554e74a8d6487b09bf4454,9dfdf2c4ee9411ea80bd0897986a29bb,321e1043714c44fe95fa985bf440ff39,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ac7d22bbc4ed4740a9a89856e80b9691,9dfdf2c4ee9411ea80bd0897986a29bb,f20589dc56e9415c9fa39c4748e1d754,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ae5635d3736a45098e1650b70eb07ca0,9dfdf2c4ee9411ea80bd0897986a29bb,fc6760ed19044a75a1e9c2698d6755ea,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
af6acebb535442bebea306a6a3faab6f,9dfdf2c4ee9411ea80bd0897986a29bb,0b302721b0644d2cbcb8b01acb9b0bd0,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-09 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b03383a817e040c389bde4ccbf2a7243,9dfdf4a3ee9411ea80bd0897986a29bb,3e61f294d3fa4e19a026057281009b79,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b0eca3ff02d447e296110b243d976c7e,9dfdf2c4ee9411ea80bd0897986a29bb,d62cb4c3a016499f803181f96dca0ca0,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-15 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b1063a890a7e489b87af35fb7a70b17c,9dfdf4a3ee9411ea80bd0897986a29bb,d0f1939374cc460ea041a7c1ee03249b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-10-10 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b4966b2490624a5cb6fd75b1a8a626f6,9dfdf2c4ee9411ea80bd0897986a29bb,7a5b2ca4e2d44b3897b0ccb3cf49269a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b589ba6d3a804f958f39ae060025c5a8,9dfdf4a3ee9411ea80bd0897986a29bb,2c5b075e291149efbce744dc5bc82c64,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-04-21 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b7667e0fc4974b6dbeb6a14678cd3aa8,9dfdf805ee9411ea80bd0897986a29bb,239bb2ba33884a4999c28d686fbbfada,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-23 00:00:00,2023-03-15 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
bb53541d6d1f48e38fe52b6a155b73ed,9dfdf2c4ee9411ea80bd0897986a29bb,fb4c7d7e11464f00ab5a3995df2964ee,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ba25a3f720b540d88c669a6cf449146f,9dfdf4a3ee9411ea80bd0897986a29bb,2e07485d6fd04aedad3b0fc13f98e726,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-03-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
80b579fca6b24576a0cc6d0271a74f42,9dfdf4a3ee9411ea80bd0897986a29bb,fd547ea997204707b59e100134f8f89a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-12 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
84dae9b131584f0088e746958a2499ac,9dfdf4a3ee9411ea80bd0897986a29bb,cde922e1bb3d4745bce8e5f2a5dd1346,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-14 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
86f3501d050947669512b5a0b0efae5e,9dfdf4a3ee9411ea80bd0897986a29bb,ec1e7ddfcdc84566981d8ed03b5ba10a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-12-01 00:00:00,2021-08-02 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
888a3194d7b9450c911159384514ac66,9dfdf4a3ee9411ea80bd0897986a29bb,e78ff017c91b4636a55b7c881dd614d5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-08-10 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
88a0ed5f40aa44ab875426bc493f5f7b,9dfdf805ee9411ea80bd0897986a29bb,342d7aada469446c810d61a5168cf692,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
89ab947111224995af5dee95c47f9c42,9dfdf2c4ee9411ea80bd0897986a29bb,3154e11ec5fe40b8a21f5448387d79e8,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
89b37eaf28e847ab8edfba0eed4f392a,9dfdf4a3ee9411ea80bd0897986a29bb,63d039fd20134bc197286cb4368c6b4e,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-10-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8b01ed8504c9484eb5a7431b20637e85,9dfdf2c4ee9411ea80bd0897986a29bb,48100607a05243bc96cbe9bf58b4bd69,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-18 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8b4320f39c1c46078a848d92e7f58583,9dfdf2c4ee9411ea80bd0897986a29bb,d9187417fa0e4defb64202f2593dab1f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8d36001367f64fee906dc3b0aaab884b,9dfdf2c4ee9411ea80bd0897986a29bb,e3e9b06c4fec4ddf9b8eaa4c031daeb3,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8fd76d12c1ca4fb58a4251525ff29ee7,9dfdf2c4ee9411ea80bd0897986a29bb,18ca501348ea4412b8f389d88d1b8863,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
91f0fe592d424405b6b62644061df618,9dfdf805ee9411ea80bd0897986a29bb,7b4a1cefb5b045efb50b5ec37b403e84,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-23 00:00:00,2022-08-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
93802d674d81461fa1d0cbecae20c21c,9dfdf4a3ee9411ea80bd0897986a29bb,5ad7c1b5ffb0480bb4f137f35456e357,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2022-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
95fcde4720ea4b2f93008b0581b36a13,9dfdf4a3ee9411ea80bd0897986a29bb,3a2bea64da8342cf8fcf0cc9afedd757,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-10-15 00:00:00,2021-07-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9987036a701540f68610ec2647671bf1,9dfdf2c4ee9411ea80bd0897986a29bb,08557424a92043bfaf5354497fa19f50,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9adbb3a313df4fca81a8c5cff8b5d8b3,9dfdf2c4ee9411ea80bd0897986a29bb,4e98d29a56d14cec93c4c13fb8d7ae0d,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-17 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9f8032a200da4557b5c430783ff16520,9dfdf4a3ee9411ea80bd0897986a29bb,b229d7b23754420a87ffec0d1a9da0a6,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9fc40ab7fd65447296ec6936c598b4bd,9dfdf839ee9411ea80bd0897986a29bb,98341581504e42a1b26cfa3e940e0b9f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-09-16 00:00:00,2021-12-31 23:59:59,免费卡,免费短期通行,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9e77581c66b446599ac783fcc59331fd,9dfdf2c4ee9411ea80bd0897986a29bb,7962af2f463c4e3d9b58d26ff0626050,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-11-13 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a210e93a2e2f435da844152c7687252b,9dfdf2c4ee9411ea80bd0897986a29bb,18aea554139349e58d66f8f76e137d20,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a25cdc63b12c4189be430c31d5858c87,9dfdf2c4ee9411ea80bd0897986a29bb,c3b473015c594b588f89fc309069073f,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a20bcf11682640fc91ac278365b7664b,9dfdf4a3ee9411ea80bd0897986a29bb,9158cc254bb849c78348f026d7e43b9d,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-11-03 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a4881e6663584e62863e42db1a1e2b93,9dfdf4a3ee9411ea80bd0897986a29bb,9d1a835093e94deca9225bbe14ffd514,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-20 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a4735e9bf77c40a8bd778a26242c9c48,9dfdf2c4ee9411ea80bd0897986a29bb,64ccaec2012348338019b92af4d2b3dc,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a544af69b3f8489a9ac2d6d7fa74e655,9dfdf440ee9411ea80bd0897986a29bb,83f28db7642c422285a3e81f92207ab1,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a6bf4b2bfcdc4ce2800bfccc02c69bac,9dfdf4a3ee9411ea80bd0897986a29bb,7bca068ce0c74369bdf0086c2dbb66c3,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a7ccee0a646c406899c8c9def4b5ba43,9dfdf4a3ee9411ea80bd0897986a29bb,6ee33a6969b544a2aa93b0aad83b5cbd,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-08-04 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ae167500902947db82e09d1eb9448e68,9dfdf2c4ee9411ea80bd0897986a29bb,fa1a46c05e02432c98fd8e817b851ef4,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-09 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ae5bdfc3054542119a94ce1bb4ba4d2b,9dfdf2c4ee9411ea80bd0897986a29bb,ecf9bb9fd08645cca485ac231a1c0b28,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ae801174becb4325b9d70d14caa21678,9dfdf2c4ee9411ea80bd0897986a29bb,3414ba0c126d4500bea78d177b410fe2,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-09-22 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b0758967849b43c9b5af0b4e30a2d0d8,9dfdf2c4ee9411ea80bd0897986a29bb,c88b26b53dd04150a8509bd8e11979e5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-10-09 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b324ae079fce4c82b05fef3e7f872b85,9dfdf4a3ee9411ea80bd0897986a29bb,8bdb3aa7f8464a5ca320ee47b830ba81,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-05 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
b4ad7b9dddc3499fb79ed6fccf8c9be1,9dfdf839ee9411ea80bd0897986a29bb,f2005c40f49042b3b98f1880df4a5dd5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费短期通行,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ba581bb1a6144e468d45225091b907cb,9dfdf4a3ee9411ea80bd0897986a29bb,fb5e9aaff2f641299208414809a9ed7c,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-01 00:00:00,2022-01-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
bb6bc42b640b4e33ba013f0450c2c88f,9dfdf839ee9411ea80bd0897986a29bb,12f59b8889a147b6bd045cb98c304090,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费短期通行,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
ba0722fb2fe045c2b568bde4bddfb1f8,9dfdf2c4ee9411ea80bd0897986a29bb,ebf09bcd9854411bb8a860f866127d0b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8602afdad05a45ebb4f1bad18dac69ff,9dfdf2c4ee9411ea80bd0897986a29bb,f4890f4fd7d14d68a7898dd625e08bbf,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-12-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
877044529a084689a7d92f9f379ef96f,9dfdf4a3ee9411ea80bd0897986a29bb,13ceef80a9544663a9aa329f137a847a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
89039fb512104f06854e02b0b63fe358,9dfdf4a3ee9411ea80bd0897986a29bb,5c1a2717eb8a4f2b95ae671a220b9582,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-04-16 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
89dac571a30b4d2780af381f85429bf6,9dfdf2c4ee9411ea80bd0897986a29bb,d064b51650e14b33bf02676c1384d88a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
8abd7a2fd39c4af7a4efea5778c72c28,9dfdf2c4ee9411ea80bd0897986a29bb,0fd87302583b4da796763e9ea914d829,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-01 00:00:00,2022-01-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
90435259caca41ff9dcac8692e505e05,9dfdf52bee9411ea80bd0897986a29bb,f8f0a4c5d50044698328d9a7ec0f501b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-04 00:00:00,2021-12-31 23:59:59,月卡,外部固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
94a0ebe557ba4975bcfff398b843f204,9dfdf4a3ee9411ea80bd0897986a29bb,97a3e37dbad4439585a5ada3b2081a3a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-22 00:00:00,2021-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
96d0e48c8b3b4d43914ed21d3dbe3a16,9dfdf4a3ee9411ea80bd0897986a29bb,a67d57167a3d4670b616f5c830bda9c5,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-11 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9966576f7017457889084857536a7383,9dfdf4a3ee9411ea80bd0897986a29bb,9630916083e04d21aedc3e28dd49706d,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-08-19 00:00:00,2022-01-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
99b90d702c604b4895658721d2810a57,9dfdf805ee9411ea80bd0897986a29bb,dfaa59af95ea41dbac10173243c8cd54,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-01 00:00:00,2021-12-31 23:59:59,免费卡,免费用户A,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9b0bc3be39514aeb80e9efd8abcc0576,9dfdf2c4ee9411ea80bd0897986a29bb,28cecaafec6e4a298636d16ce96ae12c,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-07-07 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
976a70cc0e4b463b8eda55c1ab351eb2,9dfdf2c4ee9411ea80bd0897986a29bb,0192441367c54c28b3769a9c47e62225,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-11-13 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9e191f8c106d4fcf980150ed8b575338,9dfdf4a3ee9411ea80bd0897986a29bb,56b225eb805c4062be2810224107d50b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-04-15 00:00:00,2021-06-30 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
98c0151ab1754514bda047f462eed1f3,9dfdf4a3ee9411ea80bd0897986a29bb,d9334f3827a24e588822faf04b040eaf,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-11-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a03cec6de7f8412182af7bd8c7ef1789,9dfdf2c4ee9411ea80bd0897986a29bb,a6c436216d4a4d6fa5a2380b25528ee4,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-09-17 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9d7cd50220e043a3a241da8c9e32cd14,9dfdf2c4ee9411ea80bd0897986a29bb,2207bda3ab624c7b8aed1ed022837b54,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-09-22 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
9e95144c7dce48b6b20b831d0332f04d,9dfdf2c4ee9411ea80bd0897986a29bb,2ffe38b2da93418cb76864fd66ed7904,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a11aa99a72e94ff3bda6272a1c6dc47b,9dfdf2c4ee9411ea80bd0897986a29bb,8a12a5af5ef0440f8bf4908a2f1a4c13,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-01-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a0e349d0c87b497dba0a112e88a4a325,9dfdf4a3ee9411ea80bd0897986a29bb,334dec2f912f451caf14f35b940d5377,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a39c21cb34ef46579baf1eec8f57866d,9dfdf2c4ee9411ea80bd0897986a29bb,b5b5337c1572408fa82ea5d75ed7d4e8,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a5000ab403d94cdd9e6f8bc0602ae9c6,9dfdf2c4ee9411ea80bd0897986a29bb,199d1681b79f433c93246ccb3a436854,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2020-07-01 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a5e00ef6e8df4e81996f3afe2c8fca0d,9dfdf4a3ee9411ea80bd0897986a29bb,1523d6b557d94f6eab15705b3506a58b,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-02-22 00:00:00,2021-12-31 23:59:59,月卡,外部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
a4f1369a03a5491a9fd3afa7ac77f2d2,9dfdf2c4ee9411ea80bd0897986a29bb,ebd416b3a32c4b2281a0940729a1149a,null,PARK,合肥天源迪科科技园,p200893088,null,null,null,null,2021-05-18 00:00:00,2021-12-31 23:59:59,月卡,内部非固定车位,0.0,null,2021-11-19 15:59:54,null,null,null,2021-11-19 16:54:04
